timestamp,mode,matrix_name,procs,run_id,time_avg,comm_time,comp_time,gflops,status
20260106_162929,strong,3_mawi.mtx,16,3,1.055786e+00,1.023232e+00,1.914649e-01,0.2560,OK
20260106_162929,strong,3_mawi.mtx,16,4,1.084997e+00,1.051972e+00,1.810520e-01,0.2491,OK
20260106_162929,strong,3_mawi.mtx,16,5,1.041563e+00,1.008662e+00,1.640013e-01,0.2595,OK
20260106_162929,strong,3_mawi.mtx,16,6,1.029982e+00,9.988307e-01,2.065930e-01,0.2624,OK
20260106_162929,strong,3_mawi.mtx,16,7,1.065989e+00,1.032505e+00,1.241332e-01,0.2535,OK
20260106_162929,strong,3_mawi.mtx,16,8,1.059408e+00,1.026417e+00,1.136523e-01,0.2551,OK
20260106_162929,strong,3_mawi.mtx,16,9,1.141309e+00,1.110221e+00,2.087710e-01,0.2368,OK
20260106_162929,strong,3_mawi.mtx,16,10,1.154271e+00,1.121936e+00,2.356719e-01,0.2341,OK
20260106_162929,strong,3_mawi.mtx,32,1,1.280023e+00,1.262885e+00,1.518229e-01,0.2111,OK
20260106_162929,strong,3_mawi.mtx,32,2,1.693754e+00,1.675906e+00,1.890023e-01,0.1595,OK
20260106_162929,strong,3_mawi.mtx,32,3,1.588183e+00,1.571817e+00,1.728681e-01,0.1702,OK
20260106_162929,strong,3_mawi.mtx,32,4,1.531269e+00,1.513658e+00,1.760146e-01,0.1765,OK
20260106_162929,strong,3_mawi.mtx,32,5,1.504482e+00,1.488713e+00,1.091063e-01,0.1796,OK
20260106_162929,strong,3_mawi.mtx,32,6,1.479188e+00,1.462951e+00,1.106813e-01,0.1827,OK
20260106_162929,strong,3_mawi.mtx,32,7,1.591922e+00,1.576398e+00,1.077287e-01,0.1698,OK
20260106_162929,strong,3_mawi.mtx,32,8,1.495022e+00,1.479173e+00,1.107500e-01,0.1808,OK
20260106_162929,strong,3_mawi.mtx,32,9,1.611739e+00,1.596108e+00,1.186324e-01,0.1677,OK
20260106_162929,strong,3_mawi.mtx,32,10,1.571022e+00,1.555276e+00,1.096817e-01,0.1720,OK
20260106_162929,strong,3_mawi.mtx,64,1,2.186807e+00,2.175833e+00,1.401706e-01,0.1236,OK
20260106_162929,strong,3_mawi.mtx,64,2,2.369170e+00,2.360097e+00,1.041755e-01,0.1141,OK
20260106_162929,strong,3_mawi.mtx,64,3,2.346876e+00,2.335284e+00,2.259961e-01,0.1151,OK
20260106_162929,strong,3_mawi.mtx,64,4,2.203022e+00,2.193670e+00,1.039388e-01,0.1227,OK
20260106_162929,strong,3_mawi.mtx,64,5,2.585749e+00,2.575774e+00,1.054505e-01,0.1045,OK
20260106_162929,strong,3_mawi.mtx,64,6,2.751483e+00,2.740344e+00,1.110738e-01,0.0982,OK
20260106_162929,strong,3_mawi.mtx,64,7,2.175214e+00,2.164731e+00,1.121538e-01,0.1242,OK
20260106_162929,strong,3_mawi.mtx,64,8,2.341302e+00,2.328279e+00,1.937415e-01,0.1154,OK
20260106_162929,strong,3_mawi.mtx,64,9,2.386368e+00,2.375836e+00,1.058325e-01,0.1132,OK
20260106_162929,strong,3_mawi.mtx,64,10,2.266820e+00,2.255579e+00,1.043519e-01,0.1192,OK
20260106_162929,strong,3_mawi.mtx,128,1,2.195030e+00,2.191453e+00,1.093387e-01,0.1231,OK
20260106_162929,strong,3_mawi.mtx,128,2,2.315913e+00,2.311122e+00,1.014187e-01,0.1167,OK
20260106_162929,strong,3_mawi.mtx,128,3,2.317710e+00,2.309197e+00,1.053537e-01,0.1166,OK
20260106_162929,strong,3_mawi.mtx,128,4,2.578483e+00,2.569471e+00,3.300930e-01,0.1048,OK
20260106_162929,strong,3_mawi.mtx,128,5,2.465839e+00,2.459238e+00,1.013959e-01,0.1096,OK
20260106_162929,strong,3_mawi.mtx,128,6,2.510143e+00,2.505025e+00,1.193690e-01,0.1077,OK
20260106_162929,strong,3_mawi.mtx,128,7,2.325409e+00,2.319853e+00,1.173867e-01,0.1162,OK
20260106_162929,strong,3_mawi.mtx,128,8,2.301414e+00,2.293887e+00,9.901440e-02,0.1174,OK
20260106_162929,strong,3_mawi.mtx,128,9,2.345637e+00,2.341261e+00,1.019588e-01,0.1152,OK
20260106_162929,strong,3_mawi.mtx,128,10,2.556793e+00,2.551459e+00,1.002294e-01,0.1057,OK
20260106_162929,strong,4_nlpkk.mtx,1,1,2.092504e-02,1.676297e-03,1.924838e-02,1.4226,OK
20260106_162929,strong,4_nlpkk.mtx,1,2,2.162795e-02,1.820350e-03,1.980711e-02,1.3763,OK
20260106_162929,strong,4_nlpkk.mtx,1,3,2.079081e-02,1.677732e-03,1.911273e-02,1.4317,OK
20260106_162929,strong,4_nlpkk.mtx,1,4,2.082294e-02,1.706548e-03,1.911608e-02,1.4295,OK
20260106_162929,strong,4_nlpkk.mtx,1,5,2.123080e-02,1.715169e-03,1.951527e-02,1.4021,OK
20260106_162929,strong,4_nlpkk.mtx,1,6,2.125466e-02,1.719236e-03,1.953499e-02,1.4005,OK
20260106_162929,strong,4_nlpkk.mtx,1,7,2.115968e-02,1.711645e-03,1.944758e-02,1.4068,OK
20260106_162929,strong,4_nlpkk.mtx,1,8,2.105819e-02,1.698270e-03,1.935960e-02,1.4136,OK
20260106_162929,strong,4_nlpkk.mtx,1,9,2.126527e-02,1.716733e-03,1.954809e-02,1.3998,OK
20260106_162929,strong,4_nlpkk.mtx,1,10,2.125075e-02,1.715622e-03,1.953467e-02,1.4008,OK
20260106_162929,strong,4_nlpkk.mtx,2,1,1.351354e-02,3.338327e-03,1.040335e-02,2.2028,OK
20260106_162929,strong,4_nlpkk.mtx,2,2,1.338198e-02,3.276105e-03,1.024231e-02,2.2244,OK
20260106_162929,strong,4_nlpkk.mtx,2,3,1.339653e-02,3.248963e-03,1.018177e-02,2.2220,OK
20260106_162929,strong,4_nlpkk.mtx,2,4,1.337164e-02,3.243108e-03,1.021569e-02,2.2261,OK
20260106_162929,strong,4_nlpkk.mtx,2,5,1.360479e-02,3.365803e-03,1.032599e-02,2.1880,OK
20260106_162929,strong,4_nlpkk.mtx,2,6,1.356750e-02,3.299537e-03,1.029846e-02,2.1940,OK
20260106_162929,strong,4_nlpkk.mtx,2,7,1.354960e-02,3.444748e-03,1.045579e-02,2.1969,OK
20260106_162929,strong,4_nlpkk.mtx,2,8,1.339651e-02,3.345370e-03,1.033341e-02,2.2220,OK
20260106_162929,strong,4_nlpkk.mtx,2,9,1.367316e-02,3.354406e-03,1.043986e-02,2.1770,OK
20260106_162929,strong,4_nlpkk.mtx,2,10,1.347238e-02,3.295212e-03,1.035171e-02,2.2095,OK
20260106_162929,strong,4_nlpkk.mtx,4,1,9.210377e-03,4.145222e-03,5.244589e-03,3.2319,OK
20260106_162929,strong,4_nlpkk.mtx,4,2,9.086957e-03,4.035878e-03,5.192480e-03,3.2758,OK
20260106_162929,strong,4_nlpkk.mtx,4,3,9.140663e-03,4.045930e-03,5.233827e-03,3.2566,OK
20260106_162929,strong,4_nlpkk.mtx,4,4,9.305773e-03,4.187717e-03,5.331178e-03,3.1988,OK
20260106_162929,strong,4_nlpkk.mtx,4,5,9.137425e-03,4.079132e-03,5.349441e-03,3.2577,OK
20260106_162929,strong,4_nlpkk.mtx,4,6,8.356261e-03,3.228645e-03,5.310717e-03,3.5622,OK
20260106_162929,strong,4_nlpkk.mtx,4,7,9.064255e-03,4.022684e-03,5.314169e-03,3.2840,OK
20260106_162929,strong,4_nlpkk.mtx,4,8,8.302021e-03,3.210177e-03,5.206718e-03,3.5855,OK
20260106_162929,strong,4_nlpkk.mtx,4,9,8.345513e-03,3.265309e-03,5.308046e-03,3.5668,OK
20260106_162929,strong,4_nlpkk.mtx,4,10,9.465294e-03,4.336205e-03,5.326781e-03,3.1449,OK
20260106_162929,strong,4_nlpkk.mtx,8,1,6.799302e-03,4.093652e-03,2.847719e-03,4.3780,OK
20260106_162929,strong,4_nlpkk.mtx,8,2,7.104387e-03,4.501901e-03,2.983842e-03,4.1900,OK
20260106_162929,strong,4_nlpkk.mtx,8,3,7.259345e-03,4.601092e-03,2.944350e-03,4.1005,OK
20260106_162929,strong,4_nlpkk.mtx,8,4,7.466092e-03,4.824114e-03,2.978020e-03,3.9870,OK
20260106_162929,strong,4_nlpkk.mtx,8,5,7.246366e-03,4.567099e-03,2.848749e-03,4.1079,OK
20260106_162929,strong,4_nlpkk.mtx,8,6,7.396126e-03,4.787493e-03,2.990355e-03,4.0247,OK
20260106_162929,strong,4_nlpkk.mtx,8,7,7.444696e-03,4.873514e-03,2.893138e-03,3.9984,OK
20260106_162929,strong,4_nlpkk.mtx,8,8,6.458726e-03,3.782344e-03,2.862802e-03,4.6088,OK
20260106_162929,strong,4_nlpkk.mtx,8,9,6.860685e-03,4.272380e-03,2.867041e-03,4.3388,OK
20260106_162929,strong,4_nlpkk.mtx,8,10,7.198238e-03,4.542923e-03,2.959161e-03,4.1353,OK
20260106_162929,strong,4_nlpkk.mtx,16,1,6.597681e-03,4.972520e-03,2.178788e-03,4.5117,OK
20260106_162929,strong,4_nlpkk.mtx,16,2,6.599283e-03,4.992690e-03,2.150283e-03,4.5107,OK
20260106_162929,strong,4_nlpkk.mtx,16,3,7.766633e-03,6.395640e-03,2.865911e-03,3.8327,OK
20260106_162929,strong,4_nlpkk.mtx,16,4,6.363759e-03,4.745903e-03,2.180500e-03,4.6776,OK
20260106_162929,strong,4_nlpkk.mtx,16,5,7.394896e-03,5.729113e-03,2.106714e-03,4.0254,OK
20260106_162929,strong,4_nlpkk.mtx,16,6,7.154522e-03,5.387955e-03,1.909180e-03,4.1606,OK
20260106_162929,strong,4_nlpkk.mtx,16,7,7.238793e-03,5.626707e-03,2.031879e-03,4.1122,OK
20260106_162929,strong,4_nlpkk.mtx,16,8,6.809287e-03,5.189500e-03,2.132058e-03,4.3715,OK
20260106_162929,strong,4_nlpkk.mtx,16,9,7.087712e-03,5.449028e-03,2.208166e-03,4.1998,OK
20260106_162929,strong,4_nlpkk.mtx,16,10,7.879524e-03,6.112833e-03,3.302302e-03,3.7778,OK
20260106_162929,strong,4_nlpkk.mtx,32,1,8.827820e-03,7.499127e-03,2.663550e-03,3.3720,OK
20260106_162929,strong,4_nlpkk.mtx,32,2,8.251371e-03,6.975107e-03,2.818499e-03,3.6075,OK
20260106_162929,strong,4_nlpkk.mtx,32,3,9.954677e-03,8.735328e-03,2.944665e-03,2.9903,OK
20260106_162929,strong,4_nlpkk.mtx,32,4,8.665490e-03,6.738949e-03,2.554059e-03,3.4351,OK
20260106_162929,strong,4_nlpkk.mtx,32,5,8.421707e-03,6.454210e-03,2.657042e-03,3.5346,OK
20260106_162929,strong,4_nlpkk.mtx,32,6,8.467140e-03,6.517544e-03,2.704997e-03,3.5156,OK
20260106_162929,strong,4_nlpkk.mtx,32,7,8.598876e-03,6.668587e-03,2.635460e-03,3.4617,OK
20260106_162929,strong,4_nlpkk.mtx,32,8,8.753643e-03,7.012925e-03,2.764854e-03,3.4005,OK
20260106_162929,strong,4_nlpkk.mtx,32,9,9.462476e-03,8.082538e-03,2.827950e-03,3.1458,OK
20260106_162929,strong,4_nlpkk.mtx,32,10,8.637486e-03,6.675591e-03,3.055501e-03,3.4463,OK
20260106_162929,strong,4_nlpkk.mtx,64,1,1.826523e-02,1.724558e-02,3.243980e-03,1.6297,OK
20260106_162929,strong,4_nlpkk.mtx,64,2,2.365433e-02,2.261507e-02,5.497756e-03,1.2584,OK
20260106_162929,strong,4_nlpkk.mtx,64,3,1.848148e-02,1.741681e-02,3.401737e-03,1.6106,OK
20260106_162929,strong,4_nlpkk.mtx,64,4,2.065765e-02,1.970496e-02,4.550776e-03,1.4410,OK
20260106_162929,strong,4_nlpkk.mtx,64,5,2.059100e-02,1.955881e-02,4.080510e-03,1.4456,OK
20260106_162929,strong,4_nlpkk.mtx,64,6,2.363797e-02,2.256483e-02,3.764882e-03,1.2593,OK
20260106_162929,strong,4_nlpkk.mtx,64,7,2.115769e-02,2.044808e-02,4.690371e-03,1.4069,OK
20260106_162929,strong,4_nlpkk.mtx,64,8,2.205322e-02,2.100226e-02,4.203486e-03,1.3498,OK
20260106_162929,strong,4_nlpkk.mtx,64,9,1.999599e-02,1.896024e-02,3.260975e-03,1.4887,OK
20260106_162929,strong,4_nlpkk.mtx,64,10,1.957182e-02,1.856719e-02,3.501782e-03,1.5209,OK
20260106_162929,strong,4_nlpkk.mtx,128,1,1.770654e-02,1.734763e-02,3.452096e-03,1.6811,OK
20260106_162929,strong,4_nlpkk.mtx,128,2,2.083188e-02,2.051888e-02,3.392634e-03,1.4289,OK
20260106_162929,strong,4_nlpkk.mtx,128,3,2.184790e-02,2.128234e-02,3.665195e-03,1.3625,OK
20260106_162929,strong,4_nlpkk.mtx,128,4,2.051808e-02,2.020274e-02,3.746915e-03,1.4508,OK
20260106_162929,strong,4_nlpkk.mtx,128,5,1.988066e-02,1.931495e-02,3.848157e-03,1.4973,OK
20260106_162929,strong,4_nlpkk.mtx,128,6,2.225488e-02,2.182806e-02,3.255620e-03,1.3376,OK
20260106_162929,strong,4_nlpkk.mtx,128,7,2.008010e-02,1.967147e-02,3.937302e-03,1.4824,OK
20260106_162929,strong,4_nlpkk.mtx,128,8,2.353218e-02,2.313360e-02,4.128742e-03,1.2650,OK
20260106_162929,strong,4_nlpkk.mtx,128,9,1.962145e-02,1.919275e-02,4.125099e-03,1.5171,OK
20260106_162929,strong,4_nlpkk.mtx,128,10,2.065038e-02,2.006196e-02,3.799663e-03,1.4415,OK
20260106_162929,strong,5_ecology2.mtx,1,1,5.769467e-03,1.443329e-03,4.325929e-03,1.0393,OK
20260106_162929,strong,5_ecology2.mtx,1,2,5.719213e-03,1.440115e-03,4.278960e-03,1.0484,OK
20260106_162929,strong,5_ecology2.mtx,1,3,5.734367e-03,1.447449e-03,4.286757e-03,1.0456,OK
20260106_162929,strong,5_ecology2.mtx,1,4,6.165419e-03,1.508579e-03,4.656692e-03,0.9725,OK
20260106_162929,strong,5_ecology2.mtx,1,5,5.752687e-03,1.451259e-03,4.301252e-03,1.0423,OK
20260106_162929,strong,5_ecology2.mtx,1,6,5.736084e-03,1.446943e-03,4.288979e-03,1.0453,OK
20260106_162929,strong,5_ecology2.mtx,1,7,6.611004e-03,1.429844e-03,5.180984e-03,0.9070,OK
20260106_162929,strong,5_ecology2.mtx,1,8,7.598414e-03,1.719341e-03,5.878768e-03,0.7891,OK
20260106_162929,strong,5_ecology2.mtx,1,9,5.641775e-03,1.422095e-03,4.219427e-03,1.0628,OK
20260106_162929,strong,5_ecology2.mtx,1,10,5.705800e-03,1.434917e-03,4.270625e-03,1.0509,OK
20260106_162929,strong,5_ecology2.mtx,2,1,5.720057e-03,2.940922e-03,2.788177e-03,1.0482,OK
20260106_162929,strong,5_ecology2.mtx,2,2,5.704231e-03,2.930236e-03,2.777910e-03,1.0511,OK
20260106_162929,strong,5_ecology2.mtx,2,3,5.733018e-03,2.962809e-03,2.774901e-03,1.0459,OK
20260106_162929,strong,5_ecology2.mtx,2,4,5.738702e-03,2.941418e-03,2.810068e-03,1.0448,OK
20260106_162929,strong,5_ecology2.mtx,2,5,5.744758e-03,2.947640e-03,2.810135e-03,1.0437,OK
20260106_162929,strong,5_ecology2.mtx,2,6,5.718665e-03,2.924886e-03,2.795877e-03,1.0485,OK
20260106_162929,strong,5_ecology2.mtx,2,7,5.776038e-03,3.002605e-03,2.850313e-03,1.0381,OK
20260106_162929,strong,5_ecology2.mtx,2,8,5.659661e-03,2.909641e-03,2.773395e-03,1.0594,OK
20260106_162929,strong,5_ecology2.mtx,2,9,5.735736e-03,2.943602e-03,2.809472e-03,1.0454,OK
20260106_162929,strong,5_ecology2.mtx,2,10,5.749464e-03,2.966189e-03,2.824492e-03,1.0429,OK
20260106_162929,strong,5_ecology2.mtx,4,1,4.559379e-03,3.465538e-03,1.487927e-03,1.3151,OK
20260106_162929,strong,5_ecology2.mtx,4,2,4.989104e-03,3.888459e-03,1.684823e-03,1.2018,OK
20260106_162929,strong,5_ecology2.mtx,4,3,4.557528e-03,3.477335e-03,1.496153e-03,1.3156,OK
20260106_162929,strong,5_ecology2.mtx,4,4,5.040755e-03,3.823991e-03,1.396470e-03,1.1895,OK
20260106_162929,strong,5_ecology2.mtx,4,5,5.192981e-03,4.035974e-03,1.454711e-03,1.1546,OK
20260106_162929,strong,5_ecology2.mtx,4,6,5.156960e-03,4.042182e-03,1.583529e-03,1.1627,OK
20260106_162929,strong,5_ecology2.mtx,4,7,5.242748e-03,4.154682e-03,1.536274e-03,1.1437,OK
20260106_162929,strong,5_ecology2.mtx,4,8,5.061226e-03,3.974466e-03,1.521983e-03,1.1847,OK
20260106_162929,strong,5_ecology2.mtx,4,9,4.768991e-03,3.670921e-03,1.538491e-03,1.2573,OK
20260106_162929,strong,5_ecology2.mtx,4,10,5.156531e-03,4.042997e-03,1.584969e-03,1.1628,OK
20260106_162929,strong,5_ecology2.mtx,8,1,4.789648e-03,4.122992e-03,8.762312e-04,1.2519,OK
20260106_162929,strong,5_ecology2.mtx,8,2,4.896860e-03,4.233894e-03,9.978056e-04,1.2245,OK
20260106_162929,strong,5_ecology2.mtx,8,3,4.958162e-03,4.313006e-03,9.945726e-04,1.2093,OK
20260106_162929,strong,5_ecology2.mtx,8,4,5.313983e-03,4.559526e-03,9.893799e-04,1.1283,OK
20260106_162929,strong,5_ecology2.mtx,8,5,5.079889e-03,4.314942e-03,1.036816e-03,1.1803,OK
20260106_162929,strong,5_ecology2.mtx,8,6,4.906850e-03,4.170771e-03,9.464788e-04,1.2220,OK
20260106_162929,strong,5_ecology2.mtx,8,7,5.184808e-03,4.432731e-03,9.870100e-04,1.1565,OK
20260106_162929,strong,5_ecology2.mtx,8,8,5.128651e-03,4.396172e-03,9.666872e-04,1.1691,OK
20260106_162929,strong,5_ecology2.mtx,8,9,5.121140e-03,4.455123e-03,9.593248e-04,1.1708,OK
20260106_162929,strong,5_ecology2.mtx,8,10,4.872580e-03,4.142861e-03,9.872770e-04,1.2306,OK
20260106_162929,strong,5_ecology2.mtx,16,1,4.842758e-03,4.188991e-03,9.534359e-04,1.2381,OK
20260106_162929,strong,5_ecology2.mtx,16,2,5.350747e-03,4.622045e-03,9.591627e-04,1.1206,OK
20260106_162929,strong,5_ecology2.mtx,16,3,5.096645e-03,4.457521e-03,1.008782e-03,1.1765,OK
20260106_162929,strong,5_ecology2.mtx,16,4,5.356135e-03,4.617810e-03,8.159208e-04,1.1195,OK
20260106_162929,strong,5_ecology2.mtx,16,5,5.527997e-03,4.803171e-03,8.095360e-04,1.0847,OK
20260106_162929,strong,5_ecology2.mtx,16,6,5.189271e-03,4.489641e-03,9.803200e-04,1.1555,OK
20260106_162929,strong,5_ecology2.mtx,16,7,5.837331e-03,5.117931e-03,1.179376e-03,1.0272,OK
20260106_162929,strong,5_ecology2.mtx,16,8,4.783058e-03,4.130688e-03,9.626484e-04,1.2536,OK
20260106_162929,strong,5_ecology2.mtx,16,9,5.347142e-03,4.678073e-03,1.107292e-03,1.1213,OK
20260106_162929,strong,5_ecology2.mtx,16,10,5.931721e-03,5.271797e-03,9.675264e-04,1.0108,OK
20260106_162929,strong,5_ecology2.mtx,32,1,6.823869e-03,5.991478e-03,1.485953e-03,0.8787,OK
20260106_162929,strong,5_ecology2.mtx,32,2,7.455149e-03,6.977592e-03,1.602764e-03,0.8043,OK
20260106_162929,strong,5_ecology2.mtx,32,3,7.271237e-03,6.554170e-03,1.325731e-03,0.8246,OK
20260106_162929,strong,5_ecology2.mtx,32,4,7.845950e-03,7.159896e-03,1.467977e-03,0.7642,OK
20260106_162929,strong,5_ecology2.mtx,32,5,8.265133e-03,7.584453e-03,1.911645e-03,0.7255,OK
20260106_162929,strong,5_ecology2.mtx,32,6,7.101684e-03,6.547737e-03,1.611018e-03,0.8443,OK
20260106_162929,strong,5_ecology2.mtx,32,7,7.246871e-03,6.530442e-03,1.596122e-03,0.8274,OK
20260106_162929,strong,5_ecology2.mtx,32,8,7.619715e-03,6.953950e-03,1.300392e-03,0.7869,OK
20260106_162929,strong,5_ecology2.mtx,32,9,7.663946e-03,7.014852e-03,1.743851e-03,0.7824,OK
20260106_162929,strong,5_ecology2.mtx,32,10,6.752372e-03,5.972199e-03,1.536093e-03,0.8880,OK
20260106_162929,strong,5_ecology2.mtx,64,1,1.951440e-02,1.921818e-02,2.719841e-03,0.3073,OK
20260106_162929,strong,5_ecology2.mtx,64,2,2.076214e-02,2.034053e-02,3.316107e-03,0.2888,OK
20260106_162929,strong,5_ecology2.mtx,64,3,1.839094e-02,1.800243e-02,3.553405e-03,0.3260,OK
20260106_162929,strong,5_ecology2.mtx,64,4,1.806324e-02,1.764877e-02,3.185248e-03,0.3319,OK
20260106_162929,strong,5_ecology2.mtx,64,5,1.943977e-02,1.907281e-02,2.897058e-03,0.3084,OK
20260106_162929,strong,5_ecology2.mtx,64,6,1.834114e-02,1.792783e-02,3.225565e-03,0.3269,OK
20260106_162929,strong,5_ecology2.mtx,64,7,1.695853e-02,1.654903e-02,3.377414e-03,0.3536,OK
20260106_162929,strong,5_ecology2.mtx,64,8,2.157182e-02,2.124089e-02,3.116503e-03,0.2780,OK
20260106_162929,strong,5_ecology2.mtx,64,9,1.834826e-02,1.797236e-02,2.966008e-03,0.3268,OK
20260106_162929,strong,5_ecology2.mtx,64,10,1.866306e-02,1.824179e-02,3.675308e-03,0.3213,OK
20260106_162929,strong,5_ecology2.mtx,128,1,1.764733e-02,1.747988e-02,1.003995e-03,0.3398,OK
20260106_162929,strong,5_ecology2.mtx,128,2,1.965765e-02,1.944441e-02,1.116290e-03,0.3050,OK
20260106_162929,strong,5_ecology2.mtx,128,3,1.637632e-02,1.616368e-02,9.746933e-04,0.3661,OK
20260106_162929,strong,5_ecology2.mtx,128,4,1.743930e-02,1.718028e-02,1.108432e-03,0.3438,OK
20260106_162929,strong,5_ecology2.mtx,128,5,1.980995e-02,1.961919e-02,1.187458e-03,0.3027,OK
20260106_162929,strong,5_ecology2.mtx,128,6,1.625337e-02,1.604744e-02,9.675932e-04,0.3689,OK
20260106_162929,strong,5_ecology2.mtx,128,7,1.477556e-02,1.468589e-02,9.622669e-04,0.4058,OK
20260106_162929,strong,5_ecology2.mtx,128,8,1.860147e-02,1.840661e-02,1.014328e-03,0.3223,OK
20260106_162929,strong,5_ecology2.mtx,128,9,1.995557e-02,1.976685e-02,1.336894e-03,0.3005,OK
20260106_162929,strong,5_ecology2.mtx,128,10,1.746550e-02,1.728324e-02,1.134019e-03,0.3433,OK